tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,pouvoir_credit
-0.013182305331454374,-0.04427883961227546,-0.06660904285469245,0.0659132416823673,-0.059793614415359755,0.06684212344623573,0,-0.06799574423620744,-0.04683725473940726,-0.09689889262310693,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,65,23,151,404,23,14,858,-1.0263966256349295,sain
-0.013122954636849787,-0.04136120952656174,-0.06661343894106951,0.06615342558382573,-0.05979824303249685,0.0670784208342882,0,-0.06799574423620744,-0.04683725473940726,-0.1067989777125547,-0.06086809737642123,2.3614436307955025e-16,-0.42478283882434703,65,23,471,59,46,10,373,2.1649857197193487,sain
-0.013091300933060674,-0.04136120952656174,-0.06660964263378163,0.06615608601854242,-0.05979424591973263,0.06708087835608079,0,-0.06799574423620744,-0.04683725473940726,-0.10820120055319193,-0.06105969731703213,2.3614436307955025e-16,-0.42478283882434703,59,49,377,135,44,10,858,1.4355268979240852,sain
-0.013049755446837464,-0.04367940443988931,-0.06606224463398822,0.06562306134196713,-0.05921789333124011,0.06655073832588275,0,-0.06799574423620744,-0.04683725473940726,-0.10812957663850749,-0.06051238474773269,2.3614436307955025e-16,-0.42478283882434703,61,50,355,182,46,10,586,0.2501563125067818,sain
-0.013027993525482449,-0.018613718782381227,-0.043197599798920176,0.04942362349383839,-0.03514382429805623,0.05035967699727038,0,-0.06799574423620744,-0.04683725473940726,0.14875338303744287,-0.058415423228782425,2.3614436307955025e-16,-0.42478283882434703,65,23,269,219,35,18,517,0.1589739597823738,sain
-0.013020080099535172,-0.04291158672636612,-0.0653618496400138,0.06466045465070189,-0.058480450980525116,0.0655862128398043,3181,-0.0611203600266788,-0.04683725473940726,-0.0940151323748031,-0.06092607883995167,-0.34113411936947347,2.906877546138695,61,50,373,144,46,10,858,-0.9352142729105216,risqué
-0.0129824913262856,-0.03487860400797853,-0.05741446630640263,0.056743156175048964,-0.050112691219258675,0.05767253831188599,0,-0.06799574423620744,-0.04683725473940726,-0.1083305990849365,-0.0426024685707195,2.3614436307955025e-16,-0.42478283882434703,65,23,282,194,46,10,666,-0.29693780383966595,sain
-0.012950837622496486,-0.03643243786132111,-0.059390295738478684,0.058626448138967384,-0.05219303204627394,0.059550413964537294,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.051506883691116265,-0.8811925432920974,-0.42478283882434703,65,23,282,194,46,10,673,-0.6616672147372977,sain
-0.012875660075997344,-0.04136120952656174,-0.06661343894106951,0.06614805938014286,-0.05979824303249685,0.06707357475371767,0,-0.06799574423620744,-0.04683725473940726,-0.10323615764249125,-0.06086809737642123,2.3614436307955025e-16,-0.42478283882434703,65,23,355,182,46,10,858,-1.1175789783593375,sain
-0.012855876511129148,-0.04413279474832334,-0.06621722789467487,0.06598727955953972,-0.059381074423431664,0.06691242457197133,0,-0.06799574423620744,-0.04683725473940726,-0.10835399755978672,-0.05224266483356392,-0.8728839521548263,-0.42478283882434703,94,95,282,194,46,10,517,0.7060680761288215,sain
-0.012832136233287314,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,65,23,282,194,41,11,895,0.06779160705796586,sain
