tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,Cluster
1583209,139474.073,1569.13,-0.0,1569.13,-0.0,0,0.0,0.0,1564.829019,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IAA99,HOTELS ET HEBERGEMENT SIMILAIRE,IA,HEBERGEMENT ET RESTAURATION,BERGE DU LAC,19,0
916246,139474.073,18736.48,-0.0,18736.48,-0.0,0,0.0,0.0,18685.147178,88.93966,2.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MSAKEN,7,0
591897,731308.653,1378279.07,-1411447.26,883779.07,-1391767.29,"481238,529",81001.354,0.0,164220.616534,1927.270808,250.0,3.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BIR EL HAFFEY,1,1
548066,161582.43,198155.44,-174051.25,198155.44,-173950.7,0,0.0,0.0,5974.011835,779966.519038,134.0579981290926,0.0,P1899,OUVRIERS DANS D'AUTRES SECTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KSAR HELAL,16,1
180289,139474.073,0.0,-336.8,0.0,-235.14,0,0.0,0.0,722.285391,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBA03,INTERMEDIAIRES DU COMMERCE EN BOIS ET MATERIAUX DE CONSTRUCTION,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MERKEZ KASSAS,21,0
1231113,85867.967,95204.97,-92139.65,95204.97,-91844.71,"29720,03",0.0,0.0,3250.884421,288.267101,99.0,0.0,P0599,AUTRES PROFESSIONS LIBERALES,AAA02,CULTURE DU RIZ,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,1
919596,1249985.037,1249990.99,-1261044.75,1249985.04,-1258763.53,0,0.0,0.0,61220.825397,63.254169,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBG04,COMMERCE DE GROS DE MATERIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL ENNOUR,8,0
978672,139474.073,30513.55,-34263.67,0.0,-33830.32,"228474,755",95179.089,0.0,23672.059457,39.881435,253.0,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HDA01,ENTREPOSAGE ET STOCKAGE FRIGORIFIQUE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TOZEUR,15,0
96540,9536000.0,15640727.69,-15634601.88,15640727.69,-15633820.96,0,0.0,0.0,998.036452,38157.340909,106.0,2.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IAA99,HOTELS ET HEBERGEMENT SIMILAIRE,IA,HEBERGEMENT ET RESTAURATION,SOUSSE,4,0
260716,13000.0,42173.65,-53790.7,42173.65,-51823.11,"158367,909",30080.982,0.0,71739.656084,29.917808,134.0,4.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BEJA,7,1
1256858,4247.32,4247.32,-34780.08,4247.32,-34604.33,0,0.0,0.0,31.729654,8359.656695,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCB02,COMMERCE DE DETAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,HAMMAM SOUSSE,12,0
1654175,139474.073,1477.39,-0.0,1477.39,-0.0,0,0.0,0.0,1473.339364,10.393446,134.0579981290926,5.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,AKOUDA,3,1
603539,122974.467,124574.47,-152833.66,124574.47,-152403.64,"3929,578",2618.755,0.0,1345.203468,5766.685586,146.0,2.0,P0508,EXPERTS COMPTABLES LIBERAUX ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MONTPLAISIR,3,1
114016,3311831.384,3424299.45,-3403600.16,3424299.45,-3388944.74,"584625,191",0.0,0.0,42588.512928,1152.512273,102.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,BCB99,EXTRACTION D'AUTRES MINERAIS DE METAUX NON FERREUX,BC,INDUSTRIES EXTRACTIVES,SOUSSE CORNICHE,4,0
303610,139474.073,1007.89,-0.0,1007.89,-0.0,0,0.0,0.0,1005.130652,364.190342,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CFA02,FABRICATION DE VETEMENTS DE TRAVAIL,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KAIROUAN,26,0
1591783,139474.073,0.0,-449.21,0.0,-429.61,"88845,127",88845.127,0.0,1182.040632,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,SCA99,AUTRES SERVICES PERSONNELS N.C.A.,SC,AUTRES ACTIVITES DE SERVICES,SOUSSE,1,0
19767,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CRG99,FABRICATION DE MATERIELS OPTIQUE ET PHOTOGRAPHIQUE,CR,INDUSTRIE MANUFACTURIERE,HABIB THAMEUR,11,0
1005041,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQH06,FABRICATION D'AUTRES OUVRAGES METALLIQUES N.C.A.,CQ,INDUSTRIE MANUFACTURIERE,EL GHRABA,28,0
1628188,251876.637,253233.36,-249054.31,253233.36,-248889.04,"5345,211",5345.211,0.0,47.155602,20016.258789,108.0,5.0,P0504,PHARMACIENS LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,1
1580633,139474.073,0.0,-566.54,0.0,-525.42,0,0.0,0.0,2864.645698,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQF01,TRAITEMENT ET REVETEMENT DES METAUX,CQ,INDUSTRIE MANUFACTURIERE,SOUSSE,2,0
1232836,30891.557,30891.56,-30375.13,30891.56,-30310.93,0,0.0,0.0,2.904301,1261.47155,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,COD03,FABRICATION D'APPAREILS SANITAIRES EN CERAMIQUE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SILIANA,18,1
685688,1580961.641,1581025.62,-1563668.76,1581025.62,-1563371.12,0,0.0,0.0,0.436704,118201.015402,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IAA99,HOTELS ET HEBERGEMENT SIMILAIRE,IA,HEBERGEMENT ET RESTAURATION,HAMMAMET,1,0
873316,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,NEA99,ACTIVITES COMBINEES DE SOUTIEN LIE AUX BATIMENTS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SAKIET EZZIT,15,1
1701746,1032496.421,1034238.57,-1031151.06,1034238.57,-1022026.41,0,0.0,0.0,2596.208367,3862.021613,134.0579981290926,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BENI KHALLED,6,1
1279916,116770.442,116770.44,-120061.26,116770.44,-119923.2,"19166,667",0.0,0.0,602.694528,357.428452,21.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IBA01,RESTAURANTION TRADITIONNELLE,IB,HEBERGEMENT ET RESTAURATION,SOLIMAN,14,0
465545,574.299,574.3,-95.28,574.3,-93.47,0,0.0,0.0,13.16926,0.107156,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCA03,COMMERCE DE DETAIL DE  PRODUITS DIVERS DE L'ARTISANAT,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MONASTIR,28,0
977964,139474.073,0.0,-255.54,0.0,-251.87,0,0.0,0.0,327.873934,364.190342,318.0,1.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TAMEGHZA,24,1
1065074,1567342.39,1638043.14,-1633334.35,1638043.14,-1628754.78,"148196,111",0.0,0.0,47484.811364,37984.751742,134.0579981290926,0.0,P0402,DIRECTEURS D'ENTREPRISES,HDB01,SERVICES AUXILIAIRES DES TRANSPORTS TERRESTRES,H,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MSAKEN,3,1
530429,209916.948,460916.95,-450603.77,260916.95,-448297.92,180000,0.0,180000.0,95881.387263,0.0,64.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CFA99,FABRICATION D'AUTRES VETEMENTS ET ACCESSOIRES,CF,INDUSTRIE MANUFACTURIERE,KSAR HELAL,11,0
516941,420890.986,526154.0,-423527.4,493734.17,-422918.82,36566,0.0,36566.0,15274.698624,1652.55063,14.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBD01,COMMERCE DE GROS DE TEXTILES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,5,0
1170876,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,760.500712,134.0579981290926,0.0,P0801,AGRICULTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ZAOUIT MORNAG,35,1
684555,125710.662,285710.66,-280384.9,125710.66,-279432.7,40000,0.0,40000.0,22064.079586,233.304687,73.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQA02,FABRICATION DE PORTES ET FENETRES EN METAL,CQ,INDUSTRIE MANUFACTURIERE,HAMMAMET,20,0
567685,2363346.55,3031103.65,-3056149.94,2543193.6,-3045613.04,"779741,904",12569.235,0.0,94144.306917,266103.498443,71.0,0.0,P0801,AGRICULTEURS,ACA01,PECHE EN MER,AC,"AGRICULTURE, SYLVICULTURE ET PECHE",ZARZIS,3,0
728993,134245.0,134245.0,-137249.62,134245.0,-136989.13,"2578,784",0.0,0.0,383.822967,2551.966106,65.0,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOMAA,2,1
1073386,139474.073,0.0,-1592.48,0.0,-1451.79,0,0.0,0.0,9721.373567,50.669797,21.0,4.0,P9904,SANS PROFESSION,JDD99,AUTRES ACTIVITES DE TELECOMMUNICATION,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,10,1
974934,158650.623,225023.81,-234701.48,140015.26,-233194.2,145000,0.0,145000.0,49291.279553,145.58789,38.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NCA01,ACTIVITES DES AGENCES DE VOYAGE,NC,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,TOZEUR,15,0
700094,520.656,520.66,-240.49,520.66,-238.89,0,0.0,0.0,60.927621,4551.349293,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,BEN GUERDANE,14,0
1065214,24280.0,24495.0,-22797.04,24495.0,-22751.54,0,0.0,0.0,68.599876,716.451827,134.0579981290926,0.0,P1501,EMPLOYES DE BUREAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,1
1366939,139474.073,0.0,-403.14,0.0,-372.78,0,0.0,0.0,1735.037054,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,PAF99,ACTIVITES DE SOUTIEN À L'ENSEIGNEMENT,PA,ENSEIGNEMENT,SOUSSE,2,0
484150,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1005,"COMMERCANT DANS LE TOURISME, LOISIRS ET RESTAURATION",GCB03,"COMMERCE DE DETAIL DE POISSONS, CRUSTACES ET MOLLUSQUES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MONASTIR,25,1
242186,139474.073,127022.02,-128328.35,127022.02,-128253.79,300,0.0,300.0,1832.3621925,23863.284013,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GABES HACHED,12,0
153282,139474.073,0.0,-178.57,0.0,-175.1,0,0.0,0.0,271.656175,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAB99,"TRANSFORMATION ET CONSERVATION DE POISSON, DE CRUSTACES ET DE MOLLUSQUES",CA,INDUSTRIE MANUFACTURIERE,SOUSSE,29,0
700449,710570.0,710570.0,-679689.0,710570.0,-679313.32,"37951,005",0.0,0.0,12275.570879,3124.423506,105.0,0.0,P0504,PHARMACIENS LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EZZAHRA TATAOUINE,9,1
1427407,11350.0,11350.0,-11780.72,11350.0,-11780.65,0,0.0,0.0,2219.970438,364.190342,134.0579981290926,0.0,P0703,ENSEIGNANTS DE L'ENSEIGNEMENT PRIMAIRE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KALAAT SINANE,29,1
793980,30405413.891,30589121.01,-31578343.08,30589121.01,-31574003.01,"14112902,448",0.0,0.0,1156.579,1054047.98783,59.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MFD99,"AUTRES ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES N.C.A.",MF,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",TUNIS BELVEDERE,18,0
1189190,139474.073,0.0,-160.56,0.0,-158.84,0,0.0,0.0,151.312372,364.190342,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCA02,"SUPERETTES, SUPERMARCHES ET HYPERMARCHES",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GHOMRASSEN,17,0
1353103,62250.823,62250.82,-61207.87,62250.82,-61166.78,0,0.0,0.0,360.334583,1719.742701,134.0579981290926,0.0,P0906,"ARTISANS DANS LA RESTAURATION, BOULANGERS ET PATISSIERS",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GHAR EL MELH,3,1
112023,139474.073,0.0,-460.54,0.0,-429.71,0,0.0,0.0,2156.153526,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JCB99,PROGRAMMATION DE TELEVISION ET TELEDIFFUSION,JC,INFORMATION ET COMMUNICATION,SOUSSE,13,0
854058,289701.385,289701.38,-238545.02,289701.38,-237574.21,0,0.0,0.0,8643.059649,1113.85263,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBC99,"COMMERCE DE GROS NON SPECIALISE DE DENREES ALIMENTAIRES, DE BOISSONS ET DE TABAC",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MERKEZ GADDOUR,38,0
1630749,139474.073,0.0,-251.57,0.0,-245.65,0,0.0,0.0,453.066054,20.164602,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KEBILI,9,1
223795,18654.103,18654.1,-18418.14,18654.1,-18310.17,"2173,036",0.0,0.0,59.919421,514.166402,103.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BENI KHIAR,32,1
1401295,139474.073,0.0,-260.1,0.0,-249.88,0,0.0,0.0,341.301591,23.998071,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MATEUR,5,1
735389,2506785.091,2506785.09,-2499356.25,2506785.09,-2498319.75,0,0.0,0.0,9360.367983,251.448,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HAE99,TRANSPORTS PAR CONDUITES,HA,TRANSPORTS ET ENTREPOSAGE,NABEUL,19,0
1590036,139474.073,35623.33,-35629.74,35623.33,-35629.14,"6244524,37",6244524.37,0.0,1832.3621925,10.049972,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CKB01,RAFFINAGE DU PETROLE,CK,INDUSTRIE MANUFACTURIERE,BERGE DU LAC,8,0
982245,139474.073,0.0,-379.07,0.0,-341.9,0,0.0,0.0,2559.164375,0.069808,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CFA03,FABRICATION DE VETEMENTS SUR MESURE,CF,INDUSTRIE MANUFACTURIERE,SOUSSE,15,0
179081,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P0902,ARTISANS DU BOIS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL AIN,35,1
361853,7283852.851,7301319.16,-6822958.8,7301309.16,-6815473.24,0,0.0,0.0,1832.3621925,856930.873975,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,COD03,FABRICATION D'APPAREILS SANITAIRES EN CERAMIQUE,CO,INDUSTRIE MANUFACTURIERE,SOUSSE,8,0
434966,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,498.630136,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CSD99,FABRICATION D'APPAREILS D'ECLAIRAGE ELECTRIQUE,CS,INDUSTRIE MANUFACTURIERE,MENZEL BOURGUIBA,10,0
108978,118742.605,118742.6,-123293.67,118742.6,-123233.72,0,0.0,0.0,2168.217276,474.652772,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,KCA99,"AUTRES ACTIVITES AUXILIAIRES DE SERVICES FINANCIERS, HORS ASSURANCE ET CAISSES DE RETRAITE",KC,ACTIVITES FINANCIERES ET D'ASSURANCE,CITE PRESIDENTIELLE,18,0
96263,947913.31,2166312.12,-2491162.05,983341.4,-2473998.91,"13149054,059",21083.333,0.0,561446.764961,5859.208057,1966.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,SCA99,AUTRES SERVICES PERSONNELS N.C.A.,SC,AUTRES ACTIVITES DE SERVICES,SOUSSE,32,0
1335811,3888.562,3888.56,-4203.22,3888.56,-3071.89,0,0.0,0.0,73490.499024,116.784249,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE01,COMMERCE DE DETAIL DE TEXTILES EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,0
1682582,139474.073,0.0,-307.11,0.0,-291.17,0,0.0,0.0,1130.777909,0.009972,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,PAC03,ENSEIGNEMENT SECONDAIRE TECHNIQUE OU PROFESSIONNEL,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,LES BERGES DU LAC,19,0
1641335,619878.745,621879.55,-591984.84,621879.55,-590727.95,"36874,6",0.0,0.0,8538.873958,8969.139673,134.0579981290926,0.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,G,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE EL BAHRI,4,1
738940,252.233,11356.15,-90.92,11356.15,-47.49,0,0.0,0.0,26.01475,12715.102616,134.0579981290926,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KORBA,7,1
734208,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,2355.347265,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KORBA,13,1
679891,340265.838,442077.65,-472481.21,442077.65,-472409.78,0,0.0,0.0,0.05035,11093.152893,51.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,QAB02,ACTIVITE DES MEDECINS SPECIALISTES,QA,SANTE HUMAINE ET ACTION SOCIALE,HAMMAMET,4,0
1524814,1401.542,22405.4,-1991.24,22405.4,-1975.37,0,0.0,0.0,122.676567,634.540038,134.0579981290926,0.0,P9901,RETRAITES,AAB03,CULTURE D'AGRUMES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BENI HASSEN,2,1
1464359,128746.722,128746.72,-131209.75,128746.72,-130698.79,0,0.0,0.0,595.040405,1540.201452,134.0579981290926,0.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,11,1
516272,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,28.182575,134.0579981290926,0.0,P1004,COMMERCANT DANS L'HABILLEMENT ET CHAUSSURES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KSAR HELAL,5,1
1683817,139474.073,0.0,-585.01,0.0,-508.54,0,0.0,0.0,2444.491117,364.190342,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MFD99,"AUTRES ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES N.C.A.",MF,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",MENZEL BOUZELFA,17,0
1099225,139474.073,0.0,-202.64,0.0,-196.84,0,0.0,0.0,432.533128,498.630136,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,CARTAGE BYRSA,24,0
1231199,90540.0,94577.0,-95670.6,94577.0,-95634.59,0,0.0,0.0,10.118408,15207.198139,171.0,0.0,P0801,AGRICULTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ARIANA,17,1
604438,24421.52,24421.52,-23637.47,24421.52,-23616.4,0,0.0,0.0,342.058961,79.852545,12.0,2.0,P1006,EXPLOITANTS EN GERANCE LIBRE DES STATIONS DE SERVICES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE ENNASR 1,15,1
798287,4414028.473,4678267.07,-3813963.14,4678267.07,-3812144.53,0,0.0,0.0,1832.3621925,550560.596147,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,PAF99,ACTIVITES DE SOUTIEN À L'ENSEIGNEMENT,PA,ENSEIGNEMENT,TUNIS BELVEDERE,14,0
789128,994902.036,1126036.01,-1227872.25,1126036.01,-1227196.58,0,0.0,0.0,1832.3621925,213501.97992,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CEE06,FABRICATION D'AUTRES TEXTILES TECHNIQUES ET INDUSTRIELS,CE,INDUSTRIE MANUFACTURIERE,TUNIS BELVEDERE,4,0
1585874,40000.0,40000.0,-4828.54,40000.0,-4292.11,0,0.0,0.0,20744.272104,1981.179219,164.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,BERGE DU LAC,15,0
673959,139474.073,0.0,-599.77,0.0,-479.73,0,0.0,0.0,2546.51412,0.0,134.0579981290926,0.0,P1299,"AUTRES PROFESSIONS DE L'INFORMATION, DES ARTS ET DES SPECTACLES",MFB99,ACTIVITES PHOTOGRAPHIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,1
