tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,Cluster
606722,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"20037,11",20037.11,0.0,1832.3621925,0.0,17.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MAA99,ACTIVITES JURIDIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,7,0
607560,2256964.0,2336647.6,-1927105.12,2336647.6,-1922931.26,0,0.0,0.0,204773.292169,2407.580441,84.0,0.0,P9904,SANS PROFESSION,GBC04,COMMERCE DE GROS DE BOISSONS,CB,INDUSTRIE MANUFACTURIERE,KASSERINE,1,0
607602,139474.073,0.0,-1279.88,0.0,-1073.68,0,0.0,0.0,6947.22809,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,1
607746,139474.073,0.0,-590.66,0.0,-453.01,0,0.0,0.0,2354.021526,0.0,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JFB99,AUTRES SERVICES D'INFORMATION N.C.A.,JF,INFORMATION ET COMMUNICATION,SOUSSE,1,0
607768,451256.554,483235.69,-438494.09,458235.69,-438262.4,25000,0.0,25000.0,1832.3621925,89346.751205,18.0,0.0,P0801,AGRICULTEURS,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KALAAT LANDLOUS,21,1
607774,360.0,360.0,-550.71,360.0,-488.8,0,0.0,0.0,9.011046,44.723427,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQG04,FABRICATION D'OUTILLAGE MECANIQUE,CQ,INDUSTRIE MANUFACTURIERE,EL MENZAH 1,25,0
607790,576995.694,657147.78,-784109.22,657147.78,-783196.83,"86933,73",0.0,0.0,19.914769,67936.199778,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NFA01,SERVICES ADMINISTRATIFS COMBINES DE BUREAU,NF,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MONTPLAISIR,4,0
607857,599600.0,599603.81,-600927.29,599603.81,-600439.55,0,0.0,0.0,28148.570641,3889.95569,134.0579981290926,2.0,P0504,PHARMACIENS LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,5,1
608031,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CJA02,AUTRE IMPRIMERIE (LABEUR),CJ,INDUSTRIE MANUFACTURIERE,CHARGUIA 2,19,0
608045,139474.073,0.0,-151.34,0.0,-61.17,0,0.0,0.0,790.559717,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAB99,ENTRETIEN ET REPARATION DE VEHICULES AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,0
608367,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"8737,084",8737.084,0.0,1832.3621925,45.748317,3.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CHB03,FABRICATION DE CHARPENTES ET D'AUTRES MENUISERIES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,11,0
608440,25000.0,25012.88,-24988.1,25012.88,-24707.68,"101342,137",58842.137,42500.0,28.875643,564.718698,162.0,0.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,IBC01,CAFES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,9,1
608620,1033451.089,1391622.03,-1362441.95,1140822.03,-1353772.62,"384661,889",35110.629,0.0,114462.203676,2437.233216,89.0,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CIB01,FABRICATION DE PAPIER ET CARTON ONDULES ET D'EMBALLAGES EN PAPIER OU EN CARTON,CI,INDUSTRIE MANUFACTURIERE,ZONE INDUSTRIELLE SAINT GOBIN,2,0
608641,139474.073,0.0,-487.99,0.0,-454.5,0,0.0,0.0,2339.639832,0.0,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CJA02,AUTRE IMPRIMERIE (LABEUR),CJ,INDUSTRIE MANUFACTURIERE,CHARGUIA 1,15,0
608860,400.0,400.0,-2691.2,400.0,-1469.75,29650,0.0,29650.0,9911.531131,917.75669,3.0,1.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,AAA02,CULTURE DU RIZ,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,9,1
608884,292097.113,297533.16,-381783.48,297533.16,-381526.77,"392786,424",0.0,0.0,6627.144449,12914.837589,301.0,4.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,9,1
608892,139474.073,0.0,-1637.01,0.0,-847.63,0,0.0,0.0,5269.368893,11.640021,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
608895,139474.073,0.0,-227.28,0.0,-219.09,0,0.0,0.0,597.202128,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,ACB01,AQUACULTURE EN MER,AC,"AGRICULTURE, SYLVICULTURE ET PECHE",EL MENZAH 1,14,0
608898,139474.073,0.0,-578.46,0.0,-536.19,0,0.0,0.0,2944.296646,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAA01,CULTURE DE CEREALES (À L'EXCEPTION DU RIZ),AA,"AGRICULTURE, SYLVICULTURE ET PECHE",CITE ENNASR 1,9,0
608916,139474.073,0.0,-223.13,0.0,-215.34,0,0.0,0.0,569.468358,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NEB99,AUTRES ACTIVITES DE NETTOYAGE,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,CITE ENNASR 2,13,0
609236,139474.073,0.0,-1073.65,0.0,-896.65,0,0.0,0.0,5634.523873,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
609247,139474.073,0.0,-1114.58,0.0,-939.73,0,0.0,0.0,5951.826939,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,HABIB THAMEUR,36,1
609349,81177.987,81177.99,-76482.16,81177.99,-76443.13,0,0.0,0.0,1832.3621925,16439.171493,134.0579981290926,0.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE ENNASR 2,36,1
609352,550.0,550.0,-3762.01,550.0,-3752.32,0,0.0,0.0,31.38092,715.99523,134.0579981290926,2.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HDB99,AUTRES SERVICES AUXILIAIRES DES TRANSPORTS,HD,TRANSPORTS ET ENTREPOSAGE,REPUBLIQUE,30,0
609354,139474.073,0.0,-1270.35,0.0,-1076.58,0,0.0,0.0,6797.304958,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
609362,139474.073,0.0,-1301.87,0.0,-964.61,2340,0.0,2340.0,6174.815947,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,EL MOUROUJ,36,0
609445,1533.859,69332.58,-72038.05,28332.58,-71208.31,"63722,057",419.291,0.0,2918.849504,466.716964,212.0,0.0,P0702,ENSEIGNANTS DE L'ENSEIGNEMENT SECONDAIRE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BEN AROUS,5,1
609532,80.0,80.0,-1736.72,80.0,-1441.71,0,0.0,0.0,9347.625263,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,1
611240,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"11769,373",11769.373,0.0,409.665545,0.0,19.0,0.0,P0799,AUTRES SPECIALISTES DE L'ENSEIGNEMENT ET DE LA FORMATION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,1
612115,139474.073,0.0,-390.92,0.0,-366.84,0,0.0,0.0,1690.85878,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,PAC03,ENSEIGNEMENT SECONDAIRE TECHNIQUE OU PROFESSIONNEL,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL OUARDIA,29,0
612629,25220.0,25220.0,-22211.59,25220.0,-22211.59,0,0.0,0.0,2641.890131,1449.462745,4.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,0
612677,139474.073,470.0,-775.62,470.0,-760.04,0,0.0,0.0,1125.755358,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,SBB01,REPARATION DE PRODUITS ELECTRONIQUES GRAND PUBLIC,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS,27,0
612795,139474.073,0.0,-1201.56,0.0,-1004.18,0,0.0,0.0,6432.521879,0.0,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
612827,139474.073,0.0,-411.44,0.0,-385.38,0,0.0,0.0,1827.900117,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,27,1
612906,139474.073,0.0,-3686.67,0.0,-3342.75,2890,2890.0,0.0,23717.742945,364.190342,1.0,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REPUBLIQUE,36,0
613093,192385.954,199438.37,-182848.22,199438.37,-182063.63,"4716,6",0.0,0.0,1832.3621925,47230.684131,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CSA01,"FABRICATION DE MOTEURS, GENERATRICES ET TRANSFORMATEURS ELECTRIQUES",CS,INDUSTRIE MANUFACTURIERE,MEGRINE,36,0
613111,51837.3,51837.3,-55086.11,51837.3,-54974.91,0,0.0,0.0,3085.799523,5.6616,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JEA99,AUTRES ACTIVITES INFORMATIQUES,JE,INFORMATION ET COMMUNICATION,MARSA ERRIADH,25,0
613188,139474.073,0.0,-1614.46,0.0,-1381.91,0,0.0,0.0,9227.098197,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,1
613347,3000.0,3000.0,-3841.93,3000.0,-3694.5,0,0.0,0.0,4031.205863,0.0,134.0579981290926,2.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,GCE04,COMMERCE DE DETAIL D'APPAREILS ELECTROMENAGERS EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,OUED ELLIL,9,1
613388,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"46314,44",46314.44,0.0,2596.123791,0.0,1.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CLD01,"FABRICATION DE SAVONS, DETERGENTS ET PRODUITS D'ENTRETIEN",CL,INDUSTRIE MANUFACTURIERE,SOUSSE,4,0
613394,139474.073,0.0,-15672.46,0.0,-13363.3,18200,0.0,18200.0,98043.888156,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,SOUSSE,2,0
613412,139474.073,0.0,-1090.53,0.0,-918.0,0,0.0,0.0,5791.054912,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAB06,CULTURE D'OLIVIERS,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",HABIB THAMEUR,36,0
613478,139474.073,0.0,-1107.18,0.0,-923.86,0,0.0,0.0,5836.736424,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
613622,139474.073,0.0,-196.33,2971426.56,-3521324.16,"28852,055",28852.055,0.0,1336.576158,364.190342,48.0,0.0,P0502,CHIRURGIENS DENTISTES ,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,1
613630,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAC04,"TRANSFORMATION ET CONSERVATION D'AUTRES LEGUMES, SAUF TOMATES",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GAAFOUR,36,0
613651,567.84,567.84,-2539.32,567.84,-1790.96,0,0.0,0.0,8600.558142,364.190342,134.0579981290926,2.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,KCB02,ACTIVITES DES AGENTS ET COURTIERS D'ASSURANCES,KC,ACTIVITES FINANCIERES ET D'ASSURANCE,SOUSSE,2,0
613653,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"239909,639",239909.639,0.0,68204.989654,0.0,55.0,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MCA02,ACTIVITES D'INGENIERIE,MC,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",SOUSSE,7,0
613819,10030.0,10030.0,-9441.97,10030.0,-9411.63,0,0.0,0.0,169.011427,786.13241,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,NEA99,ACTIVITES COMBINEES DE SOUTIEN LIE AUX BATIMENTS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL MOUROUJ,8,1
613826,463101.247,463101.25,-493097.35,463101.25,-488809.32,0,0.0,0.0,205139.00321,5350.766268,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CYA02,REPARATION DE MACHINES ET EQUIPEMENTS MECANIQUES,CY,INDUSTRIE MANUFACTURIERE,SOUSSE,1,0
613888,139474.073,0.0,-207.47,0.0,-201.87,0,0.0,0.0,420.154372,0.0,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,7,1
613895,450.0,651.26,-856.69,450.0,-606.48,0,0.0,0.0,3303.24912,364.190342,134.0579981290926,0.0,P1799,AUTRES SERVICES DIRECTS AUX PARTICULIERS,GCA01,COMMERCE D'ALIMENTATION GENERALE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL AYOUN,12,1
613930,139474.073,0.0,-227.24,0.0,-219.05,0,0.0,0.0,596.928591,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,THALA,12,0
614038,47954.773,48204.77,-49109.23,48204.77,-48943.63,"1822,131",0.0,0.0,676.657906,691.868175,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,12,1
615502,207935.0,207935.0,-210926.92,207935.0,-210489.18,0,0.0,0.0,13226.113002,108.775471,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,16,1
615872,139474.073,0.0,-146018.55,0.0,-126888.74,"1576876,921",1389428.806,0.0,66738.345112,0.0,14.0,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FBA01,CONSTRUCTION DE ROUTES ET AUTOROUTES,FB,CONSTRUCTION,SOUSSE,5,0
615894,1529124.522,1679009.65,-1704921.05,1679009.65,-1694474.04,183424,0.0,183424.0,2918.294978,28491.39203,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,1
616084,289685.597,301685.6,-294448.47,301685.6,-294084.22,7200,0.0,7200.0,1522.751372,18957.966035,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,DAA04,COMMERCE D'ELECTRICITE,DA,"PRODUCTION ET DISTRIBUTION D'ELECTRICITE, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNE",KASSERINE,15,0
616210,672735.079,672735.08,-635644.45,672735.08,-635237.81,"116121,049",1408.494,0.0,12624.015843,7402.907202,200.0,0.0,P0504,PHARMACIENS LIBERAUX,GCG03,COMMERCE DE DETAIL DE PRODUITS PHARMACEUTIQUES EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,15,1
616256,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,977.711978,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,SOUSSE,29,0
616338,2779875.921,3858614.82,-4456544.72,2955213.86,-4352397.21,"3474096,394",196355.355,0.0,794044.752695,78.171232,229.0,1.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,1,1
616483,139474.073,0.0,-333.66,0.0,-315.14,"87917,609",87917.609,0.0,1308.190197,364.190342,102.0,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JFB99,AUTRES SERVICES D'INFORMATION N.C.A.,JF,INFORMATION ET COMMUNICATION,KASSERINE,15,0
616516,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,410.095364,0.0,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JFB99,AUTRES SERVICES D'INFORMATION N.C.A.,JF,INFORMATION ET COMMUNICATION,KASSERINE,15,0
616523,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,9,1
616533,2400.0,2550.34,-3743.3,2550.34,-3133.62,800,0.0,800.0,21117.405353,176.511945,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBB03,COMMERCE DE GROS D'ANIMAUX VIVANTS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,9,0
616628,3000.0,3000.0,-3065.92,3000.0,-2845.36,"394261,616",136136.616,258125.0,1832.3621925,422.381471,66.0,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCC99,AUTRES TRAVAUX DE FINITION,FC,CONSTRUCTION,SOUSSE,2,0
616642,334646.52,336689.06,-363037.41,336689.06,-361365.09,0,0.0,0.0,1654.984608,3091.923852,207.0,4.0,P0801,AGRICULTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,15,1
616661,203900.0,204098.68,-209907.3,204098.68,-209890.72,0,0.0,0.0,114.926808,4174.467167,80.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,10,1
616703,139474.073,0.0,-675.21,0.0,-623.54,0,0.0,0.0,3590.881542,42.766509,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BARDO,29,0
616720,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,24618.78298,10.393446,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,1
616761,980469.275,994391.7,-906082.55,994391.7,-903567.14,"4542432,522",921057.522,3621375.0,43443.698734,7550.18798,541.0,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IAA99,HOTELS ET HEBERGEMENT SIMILAIRE,IA,HEBERGEMENT ET RESTAURATION,BERGE DU LAC,4,0
616961,96585.0,425064.45,-450053.45,425064.45,-449969.56,0,0.0,0.0,31.274082,38024.519715,134.0579981290926,0.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL MOUROUJ,9,1
616981,139474.073,0.0,-1770.65,0.0,-1532.12,0,0.0,0.0,10336.642169,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
617102,1441547.693,5199328.31,-4630864.66,3001573.72,-4496586.19,"3261391,098",895920.872,0.0,466220.671276,1028.177832,550.0,1.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,4,1
617149,8469.468,8469.47,-9820.68,8469.47,-9740.32,0,0.0,0.0,1607.017772,17.465704,134.0579981290926,0.0,P0199,AUTRES PROFESSIONS DANS LES FORCES ARMEES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,10,1
617166,139474.073,0.0,-447.4,0.0,-382.4,0,0.0,0.0,1817.452791,364.190342,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JEA99,AUTRES ACTIVITES INFORMATIQUES,JE,INFORMATION ET COMMUNICATION,SOUSSE,14,0
617179,16435.3,16435.3,-9120.97,16435.3,-9111.23,0,0.0,0.0,135.235679,994.540186,134.0579981290926,0.0,P0510,ARCHITECTES LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,7,1
617209,5580.0,5580.0,-772.07,5580.0,-691.3,0,0.0,0.0,2660.701627,0.195736,72.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAF99,AUTRES ACTIVITES DE SOUTIEN À L'AGRICULTURE ET TRAITEMENT PRIMAIRE DES RECOLTES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",KASSERINE,7,0
617222,139474.073,0.0,-264.67,0.0,-246.41,0,0.0,0.0,803.478509,6.053369,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JEA99,AUTRES ACTIVITES INFORMATIQUES,JE,INFORMATION ET COMMUNICATION,KASSERINE,10,0
617294,139474.073,0.0,-18175.46,0.0,-10094.82,0,0.0,0.0,73906.501849,364.190342,134.0579981290926,0.0,P0804,PECHEURS,IBA01,RESTAURANTION TRADITIONNELLE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KASSERINE,8,1
